links-href,picture-src,name,old price,new price,discount,series,color,type,suitable for,cpu brand,cpu name,cpu generation,ssd capacity,ram capacity,gpu processor,os system,screen size,screen resolution,screen type,webcam,warranty,rating,new price vnd,old price vnd,brand
https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1502za-ej953ws-thin-light-laptop/p/itm3b11f9400fcd8?pid=COMGZKHQ8BXZFBUT&lid=LSTCOMGZKHQ8BXZFBUTEXWMPL&marketplace=FLIPKART&q=asus+laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_4&otracker=AS_QueryStore_OrganicAutoSuggest_2_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_4_na_na_na&iid=81fb3654-e76e-4706-9dd8-b0e84abdd0a9.COMGZKHQ8BXZFBUT.SEARCH&ssid=7662nel62o0000001715373112537&qH=cda2435f700c2043,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/j/t/b/-original-imagpxgqjeghkq7b.jpeg?q=70&crop=false,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U ,17367702.0,10663202.0,0.38,Vivobook 15,Icelight Silver,Thin and Light Laptop,Processing and Multitasking,Intel,Core i3,12th,512,8,Intel Integrated Integrated,Windows,15.6 Inch,full hd,"FHD, 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 220nits, 45% NTSC color gamut, Anti-glare display",720p HD camera With privacy shutter,1 Year Onsite Warranty,4.3,"10,663,202 VND","17,367,702 VND",ASUS
https://www.flipkart.com/asus-tuf-gaming-f15-90whr-battery-intel-core-i5-11th-gen-11400h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-75-tgp-fx506hc-hn362w-laptop/p/itme1099c5e0c014?pid=COMGPQEXKNS6N2ZM&lid=LSTCOMGPQEXKNS6N2ZM0B2U0W&marketplace=FLIPKART&q=asus+laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_3&otracker=AS_QueryStore_OrganicAutoSuggest_2_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_4_na_na_na&iid=81fb3654-e76e-4706-9dd8-b0e84abdd0a9.COMGPQEXKNS6N2ZM.SEARCH&ssid=7662nel62o0000001715373112537&qH=cda2435f700c2043,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/v/y/z/-original-imagtucnqsqpbvk6.jpeg?q=70&crop=false,ASUS TUF Gaming F15 with 90WHr Battery Intel Core i5 11th Gen 11400H ,27424452.0,19805702.0,0.27,TUF Gaming F15 with 90WHr Battery,Graphite Black,Gaming Laptop,Gaming,Intel,Core i5,11th,512,16,NVIDIA GeForce RTX 3050,Windows,15.6 Inch,full hd,"Full HD, Refresh Rate 144Hz, Viewing Angle 85/85/85/85, Panel Tech Value IPS-level, Brightness 250, Contrast 1000:1, NTSC 45%, SRGB 62.5%, Adobe 47.34%, Anti-glare display",720P HD camera,1 Year Onsite Warranty,4.5,"19,805,702 VND","27,424,452 VND",ASUS
https://www.flipkart.com/asus-vivobook-go-15-2023-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj322ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFQZGYKEZG&lid=LSTCOMGMGXFQZGYKEZGUU1BUT&marketplace=FLIPKART&q=asus+laptop&store=6bo%2Fb5g&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_4_na_na_na&iid=81fb3654-e76e-4706-9dd8-b0e84abdd0a9.COMGMGXFQZGYKEZG.SEARCH&ssid=7662nel62o0000001715373112537&qH=cda2435f700c2043,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/i/u/p/-original-imagpxgrxrqsmdqz.jpeg?q=70&crop=false,ASUS Vivobook Go 15 (2023) AMD Ryzen 3 Quad Core 7320U ,15539202.0,10053702.0,0.35,Vivobook Go 15 (2023),Mixed Black,Thin and Light Laptop,Processing and Multitasking,AMD,Ryzen 3 Quad Core,Unknow,512,8,AMD Radeon AMD,Windows,15.6 Inch,full hd,"FHD (1920 x 1080) 16:9 aspect ratio, LED Backlit LCD, Anti-glare display, 250nits Brightness, TUV Rheinland-certified, 84 % Screen-to-body ratio",720p HD camera With privacy shutter,1 Year Onsite Warranty,4.2,"10,053,702 VND","15,539,202 VND",ASUS
https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-x1502za-ej993ws-thin-light-laptop/p/itmf8b65b51db349?pid=COMGS7M3HHJQYVKB&lid=LSTCOMGS7M3HHJQYVKBRTO2VL&marketplace=FLIPKART&q=asus+laptop&store=6bo%2Fb5g&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_2_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_4_na_na_na&iid=81fb3654-e76e-4706-9dd8-b0e84abdd0a9.COMGS7M3HHJQYVKB.SEARCH&ssid=7662nel62o0000001715373112537&qH=cda2435f700c2043,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/j/t/b/-original-imagpxgqjeghkq7b.jpeg?q=70&crop=false,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U ,17977202.0,11577452.0,0.35,Vivobook 15,Icelight Silver,Thin and Light Laptop,Processing and Multitasking,Intel,Core i3,12th,512,16,Intel Integrated UHD,Windows,15.6 Inch,full hd,"Full HD, 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 220nits, 45% NTSC color gamut, Anti-glare display, TÜV Rheinland-certified",720p HD camera With privacy shutter,1 Year Onsite Warranty,4.3,"11,577,452 VND","17,977,202 VND",ASUS
https://www.flipkart.com/apple-2023-macbook-air-m2-8-gb-512-gb-ssd-macos-ventura-mqkq3hn-a/p/itm061941be2eda6?pid=COMGQA2VAFEHH5FT&lid=LSTCOMGQA2VAFEHH5FTSKXV16&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=fb42c1ab-ccf9-42b4-8e08-7dcab04935e6.COMGQA2VAFEHH5FT.SEARCH&ssid=farp6fsli80000001715765110818&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/y/8/m/macbook-air-thin-and-light-laptop-apple-original-imagqaphwbzpgjzr.jpeg?q=70&crop=false,Apple 2023 Macbook Air Apple M2 ,47205775.0,43088602.0,0.08,2023 Macbook Air,Space Grey,Thin and Light Laptop,Processing and Multitasking,Apple,M2,Unknow,512,8,Apple,Mac OS,15.3 Inch,2k,"Liquid Retina display, LED-backlit display with IPS technology, 500 nits brightness, Wide colour (P3), True Tone technology",1080p FaceTime HD camera,1 Year Limited Warranty,4.7,"43,088,602 VND","47,205,775 VND",Apple
https://www.flipkart.com/apple-macbook-pro-intel-core-i5-8th-gen-8-gb-512-gb-ssd-mac-os-mojave-mv972hn-a/p/itm358a115f9ee56?pid=COMFGNHGKYJEYGG3&lid=LSTCOMFGNHGKYJEYGG3Q9AQKJ&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMFGNHGKYJEYGG3.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/jyq5oy80/computer/t/y/2/apple-na-thin-and-light-laptop-original-imafgwev6abfznds.jpeg?q=70&crop=false,Apple MacBook Pro Intel Core i5 8th Gen ,54824525.0,49671202.0,0.09,MacBook Pro,Space Grey,Thin and Light Laptop,Processing and Multitasking,Intel,Core i5,8th,512,8,Intel Integrated Iris Plus 655,Mac OS,13.3 inch,2k,"Quad HD LED Backlit IPS Retina Display (True Tone Technology, Wide Color (P3), 500 nits Brightness)",720p FaceTime HD Webcam,1 Year Onsite Warranty,4.2,"49,671,202 VND","54,824,525 VND",Apple
https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly03hn-a/p/itm63afd154c22ff?pid=COMGFB2GTM7MMJYN&lid=LSTCOMGFB2GTM7MMJYNIHQHMG&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGFB2GTM7MMJYN.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/1/n/p/-original-imagfdfew8gszzhk.jpeg?q=70&crop=false,Apple 2022 MacBook AIR Apple M2 ,36539525.0,34433702.0,0.05,2022 MacBook AIR,Silver,Thin and Light Laptop,Processing and Multitasking,Apple,M2,Unknow,512,8,Apple,Mac OS,13.6 Inch,2k,"Liquid Retina display, LED-backlit display with IPS technology, 500 nits brightness, Wide colour (P3), True Tone technology",1080p FaceTime HD camera,1 Year Limited Warra­nty,4.5,"34,433,702 VND","36,539,525 VND",Apple
https://www.flipkart.com/apple-2023-macbook-air-m2-8-gb-512-gb-ssd-macos-ventura-mqkq3hn-a/p/itm061941be2eda6?pid=COMGQA2VAFEHH5FT&lid=LSTCOMGQA2VAFEHH5FTSKXV16&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGQA2VAFEHH5FT.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/y/8/m/macbook-air-thin-and-light-laptop-apple-original-imagqaphwbzpgjzr.jpeg?q=70&crop=false,Apple 2023 Macbook Air Apple M2 ,47205775.0,43088602.0,0.08,2023 Macbook Air,Space Grey,Thin and Light Laptop,Processing and Multitasking,Apple,M2,Unknow,512,8,Apple,Mac OS,15.3 Inch,2k,"Liquid Retina display, LED-backlit display with IPS technology, 500 nits brightness, Wide colour (P3), True Tone technology",1080p FaceTime HD camera,1 Year Limited Warranty,4.7,"43,088,602 VND","47,205,775 VND",Apple
https://www.flipkart.com/apple-2023-macbook-pro-m3-8-gb-1-tb-ssd-macos-sonoma-mr7k3hn-a/p/itmf3249dd1ae2a8?pid=COMGUTX7VWJBGPCZ&lid=LSTCOMGUTX7VWJBGPCZ1DIQ1B&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGUTX7VWJBGPCZ.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/l/q/t/-original-imaguw3hwp55jj7b.jpeg?q=70&crop=false,Apple 2023 MacBook Pro Apple M3 ,57872025.0,54425302.0,0.05,2023 MacBook Pro,Silver,Thin and Light Laptop,Processing and Multitasking,Apple,M3,Unknow,1,8,Apple,Mac OS,14 Inch,2k,"XDR (Extreme Dynamic Range), 10,00,000:1 contrast ratio, XDR brightness: 1,000 nits sustained full-screen, 1,600 nits peak2 (HDR content only), SDR brightness: 600 nits",1080p FaceTime HD camera,1 Year Limited Warranty,4.5,"54,425,302 VND","57,872,025 VND",Apple
https://www.flipkart.com/apple-2021-macbook-pro-m1-max-32-gb-1-tb-ssd-mac-os-monterey-mk1a3hn-a/p/itm3d4b2dcb5e08b?pid=COMG7X7HZUE3M2HP&lid=LSTCOMG7X7HZUE3M2HPIKXYJ8&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMG7X7HZUE3M2HP.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/kuyf8nk0/computer/3/n/s/mk183hn-a-laptop-apple-original-imag7yzkbgbwvwq3.jpeg?q=70&crop=false,Apple 2021 Macbook Pro Apple M1 Max ,100537025.0,91421952.0,0.09,2021 Macbook Pro,Space Grey,Thin and Light Laptop,Processing and Multitasking,Apple,M1 Max,Unknow,1,32,Apple,Mac OS,16.2 inch,2k,"Liquid Retina XDR display, Native resolution at 254 pixels per inch, Up to 1,000 nits sustained (full-screen) brightness, 1,600 nits peak brightness, 10,00,000:1 contrast ratio",1080p FaceTime HD camera,1 Year Limited Warranty,4.2,"91,421,952 VND","100,537,025 VND",Apple
https://www.flipkart.com/apple-2023-macbook-pro-m2-max-32-gb-1-tb-ssd-macos-ventura-mphg3hn-a/p/itmcb99f21840370?pid=COMGHZGHAYFEUYJC&lid=LSTCOMGHZGHAYFEUYJCIM3FIE&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGHZGHAYFEUYJC.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/y/i/y/mphg3hn-a-thin-and-light-laptop-apple-original-imagmfhepavqyfyy.jpeg?q=70&crop=false,Apple 2023 MacBook Pro Apple M2 Max ,94442025.0,86241202.0,0.08,2023 MacBook Pro,Space Grey,Thin and Light Laptop,Processing and Multitasking,Apple,M2 Max,Unknow,1,32,Apple,Mac OS,14 Inch,2k,"Liquid Retina XDR display, 10,00,000:1 contrast ratio, XDR brightness: 1,000 nits sustained full screen, 1,600 nits peak2 (HDR content only),SDR brightness: 500 nits",1080p FaceTime HD camera,1 Year Limited Warranty,5.0,"86,241,202 VND","94,442,025 VND",Apple
https://www.flipkart.com/apple-2023-macbook-pro-m3-max-36-gb-1-tb-ssd-macos-sonoma-mrx53hn-a/p/itm9e42a64d88bb7?pid=COMGUTX7YKTDMTGQ&lid=LSTCOMGUTX7YKTDMTGQ5HMS9B&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGUTX7YKTDMTGQ.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/p/b/a/-original-imaguw3hkarh3jft.jpeg?q=70&crop=false,Apple 2023 MacBook Pro Apple M3 Max ,97489525.0,91421952.0,0.06,2023 MacBook Pro,Space Black,Thin and Light Laptop,Processing and Multitasking,Apple,M3 Max,Unknow,1,36,Apple,Mac OS,14 Inch,2k,"XDR (Extreme Dynamic Range), 10,00,000:1 contrast ratio, XDR brightness: 1,000 nits sustained full-screen, 1,600 nits peak2 (HDR content only), SDR brightness: 600 nits",1080p FaceTime HD camera,1 Year Limited Warranty,0,"91,421,952 VND","97,489,525 VND",Apple
https://www.flipkart.com/apple-macbook-air-m3-8-gb-256-gb-ssd-macos-sonoma-mryr3hn-a/p/itmab284bf2e06ed?pid=COMGYP5GESFG6DZG&lid=LSTCOMGYP5GESFG6DZGKTINCW&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGYP5GESFG6DZG.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/6/r/5/-original-imagypv6cagwsd3m.jpeg?q=70&crop=false,Apple MacBook Air Apple M3 ,41110775.0,38669728.0,0.05,MacBook Air,Starlight,Thin and Light Laptop,Processing and Multitasking,Apple,M3,Unknow,256,8,Apple,Mac OS,15 Inch,2k,"Liquid Retina display, LED-backlit Display with IPS Technology, Native Resolution at 224 pixels per inch, 500 nits Brightness",1080p FaceTime HD camera,1 Year Onsite Warranty,4.7,"38,669,728 VND","41,110,775 VND",Apple
https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mlxx3hn-a/p/itmc71e4371af436?pid=COMGFB2GNWNN9DN8&lid=LSTCOMGFB2GNWNN9DN8OLT676&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_16&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGFB2GNWNN9DN8.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/m/b/n/-original-imagfdf4xnbyyxpa.jpeg?q=70&crop=false,Apple 2022 MacBook AIR Apple M2 ,36539525.0,34433702.0,0.05,2022 MacBook AIR,Space Grey,Thin and Light Laptop,Processing and Multitasking,Apple,M2,Unknow,512,8,Apple,Mac OS,13.6 Inch,2k,"Liquid Retina display, LED-backlit display with IPS technology, 500 nits brightness, Wide colour (P3), True Tone technology",1080p FaceTime HD camera,1 Year Limited Warra­nty,4.8,"34,433,702 VND","36,539,525 VND",Apple
https://www.flipkart.com/apple-2023-macbook-pro-m3-8-gb-1-tb-ssd-macos-sonoma-mtl83hn-a/p/itmf10d9a9033603?pid=COMGUTX7ENVNSZGS&lid=LSTCOMGUTX7ENVNSZGSN2DRNS&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_15&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGUTX7ENVNSZGS.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/m/f/0/-original-imaguw3hswqadydy.jpeg?q=70&crop=false,Apple 2023 MacBook Pro Apple M3 ,57872025.0,54425302.0,0.05,2023 MacBook Pro,Space Grey,Thin and Light Laptop,Processing and Multitasking,Apple,M3,Unknow,1,8,Apple,Mac OS,14 Inch,2k,"XDR (Extreme Dynamic Range), 10,00,000:1 contrast ratio, XDR brightness: 1,000 nits sustained full-screen, 1,600 nits peak2 (HDR content only), SDR brightness: 600 nits",1080p FaceTime HD camera,1 Year Limited Warranty,0,"54,425,302 VND","57,872,025 VND",Apple
https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly43hn-a/p/itm85d8044d46450?pid=COMGFB2GDBDYXF9D&lid=LSTCOMGFB2GDBDYXF9DPTKNCZ&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_14&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGFB2GDBDYXF9D.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/2/v/v/-original-imagfdeqter4sj2j.jpeg?q=70&crop=false,Apple 2022 MacBook AIR Apple M2 ,36539525.0,34433702.0,0.05,2022 MacBook AIR,Midnight,Thin and Light Laptop,Processing and Multitasking,Apple,M2,Unknow,512,8,Apple,Mac OS,13.6 Inch,2k,"Liquid Retina Display, LED-backlit display with IPS technology, 500 nits brightness, Wide colour (P3), True Tone technology",1080p FaceTime HD camera,1 Year Limited Warranty,4.6,"34,433,702 VND","36,539,525 VND",Apple
https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxy3hn-a/p/itme2224b15220cd?pid=COMGFB2GWHPVFMJW&lid=LSTCOMGFB2GWHPVFMJWCYOKC8&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_13&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGFB2GWHPVFMJW.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/1/n/p/-original-imagfdfew8gszzhk.jpeg?q=70&crop=false,Apple 2022 MacBook AIR Apple M2 ,35015775.0,28643452.0,0.18,2022 MacBook AIR,Silver,Thin and Light Laptop,Processing and Multitasking,Apple,M2,Unknow,256,8,Apple,Mac OS,13.6 Inch,2k,"Liquid Retina Display, LED-backlit display with IPS technology, 500 nits brightness, Wide colour (P3), True Tone technology",1080p FaceTime HD camera,1 Year Limited Warra­nty,4.7,"28,643,452 VND","35,015,775 VND",Apple
https://www.flipkart.com/apple-2023-macbook-air-m2-8-gb-256-gb-ssd-macos-ventura-mqku3hn-a/p/itm59549cbfa4253?pid=COMGQA2VDXKMHYUJ&lid=LSTCOMGQA2VDXKMHYUJYRSLOS&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_12&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGQA2VDXKMHYUJ.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/r/a/f/macbook-air-thin-and-light-laptop-apple-original-imagqapzpa4vrajk.jpeg?q=70&crop=false,Apple 2023 Macbook Air Apple M2 ,41110775.0,37481202.0,0.08,2023 Macbook Air,Starlight,Thin and Light Laptop,Processing and Multitasking,Apple,M2,Unknow,256,8,Apple,Mac OS,15.3 Inch,2k,"Liquid Retina display, LED-backlit display with IPS technology, 500 nits brightness, Wide colour (P3), True Tone technology",1080p FaceTime HD camera,1 Year Limited Warranty,4.7,"37,481,202 VND","41,110,775 VND",Apple
https://www.flipkart.com/apple-2021-macbook-pro-m1-max-32-gb-1-tb-ssd-mac-os-monterey-mk1h3hn-a/p/itm98be8177abf87?pid=COMG7X7HJBHPRPSU&lid=LSTCOMG7X7HJBHPRPSUCZ0U5Z&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMG7X7HJBHPRPSU.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/kuyf8nk0/computer/g/z/q/mk1e3hn-a-laptop-apple-original-imag7yzmv57cvg3f.jpeg?q=70&crop=false,Apple 2021 Macbook Pro Apple M1 Max ,100537025.0,91421952.0,0.09,2021 Macbook Pro,Silver,Thin and Light Laptop,Processing and Multitasking,Apple,M1 Max,Unknow,1,32,Apple,Mac OS,16.2 inch,2k,"Liquid Retina XDR display, Native resolution at 254 pixels per inch, Up to 1,000 nits sustained (full-screen) brightness, 1,600 nits peak brightness, 10,00,000:1 contrast ratio",1080p FaceTime HD camera,1 Year Limited Warranty,4.2,"91,421,952 VND","100,537,025 VND",Apple
https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly23hn-a/p/itm36fcfeeb2e684?pid=COMGFB2GQPT52CK3&lid=LSTCOMGFB2GQPT52CK3KFHYZZ&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_10&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGFB2GQPT52CK3.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/v/c/a/-original-imagfdfpnjjpdhq2.jpeg?q=70&crop=false,Apple 2022 MacBook AIR Apple M2 ,36539525.0,34433702.0,0.05,2022 MacBook AIR,Starlight,Thin and Light Laptop,Processing and Multitasking,Apple,M2,Unknow,512,8,Apple,Mac OS,13.6 Inch,2k,"Liquid Retina display, LED-backlit display with IPS technology, 500 nits brightness, Wide colour (P3), True Tone technology",1080p FaceTime HD camera,1 Year Limited Warranty,4.7,"34,433,702 VND","36,539,525 VND",Apple
https://www.flipkart.com/apple-macbook-air-m3-8-gb-256-gb-ssd-macos-sonoma-mrxt3hn-a/p/itm05ec32a3fe2d0?pid=COMGYP5GGSNGYSZP&lid=LSTCOMGYP5GGSNGYSZPBWPP4V&marketplace=FLIPKART&q=apple+laptops&store=6bo%2Fb5g&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=f29a9f88-16e5-41f0-b037-90ef24c4691c.COMGYP5GGSNGYSZP.SEARCH&ssid=1013ghsffk0000001715783127708&qH=00a483372de9d50a,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/a/q/h/-original-imagypv6prbgkfzg.jpeg?q=70&crop=false,Apple MacBook Air Apple M3 ,35015775.0,32909952.0,0.06,MacBook Air,Starlight,Thin and Light Laptop,Processing and Multitasking,Apple,M3,Unknow,256,8,Apple,Mac OS,13 Inch,2k,"Liquid Retina display, LED-backlit Display with IPS Technology, Native Resolution at 224 pixels per inch, 500 nits Brightness",1080p FaceTime HD camera,1 Year Onsite Warranty,4.7,"32,909,952 VND","35,015,775 VND",Apple
